지점	카테고리	조닝	브랜드	매장유형	평수	25년 1월 매출	25년 2월 매출	25년 3월 매출	25년 4월 매출	평매출	25년 5월 매출	평매출	25년 6월 매출	평매출	25년 7월 매출	25년 8월 매출	25년 9월 매출	25년 10월 매출	25년 11월 매출	25년 12월 매출	26년 1월 매출	26년 2월 매출	26년 3월 매출	3월 성장률	26년 4월 매출	4월 성장률	26년 5월 매출
부천점	아동의류(특정매입)	유아	아가방	데이터 부재	11.8	56,383,600	53,429,200	65,867,000	68,127,600	192,451	67,701,600	191,247	47,740,700	134,861	45,842,020	46,592,100	86,418,900	104,222,100	71,336,100	61,862,700	50,508,500	61,001,600	68,165,000	3.49%	69,617,700	2.19%	66,874,000
부천점	아동의류(특정매입)	스포츠키즈	아디다스키즈	정상	10.0	25,166,660	29,881,800	47,588,000	40,185,000	133,950	42,982,200	143,274	28,624,800	95,416	24,693,400	21,752,008	30,344,708	36,812,900	23,460,900	24,125,450	16,816,300	38,985,290	39,478,600	-17.04%	34,036,308	-15.30%	35,807,700
부천점	아동의류(특정매입)	스포츠키즈	휠라키즈	정상	10.0	42,053,300	46,971,000	41,910,600	28,549,300	95,164	27,904,900	93,016	23,419,590	78,065	17,551,100	18,732,390	28,520,600	36,711,100	38,839,700	36,838,500	27,661,200	55,396,200	42,115,800	0.49%	30,531,100	6.94%	34,761,500
부천점	아동의류(특정매입)	토들러	베네통키즈	상설	8.0	22,818,600	25,010,900	26,957,000	26,677,300	111,155	24,851,450	103,548	13,853,000	57,721	14,248,900	10,340,000	31,250,550	43,069,100	24,495,300	22,743,400	19,217,600	31,911,900	27,062,500	0.39%	28,397,000	6.45%	21,479,000
부천점	아동의류(특정매입)	주니어	에어워크주니어	데이터 부재	8.2	13,932,100	14,535,800	27,037,700	26,289,705	107,476	23,329,000	95,372	15,094,000	61,706	10,457,500	4,191,570								-100.00%		-100.00%	
부천점	아동의류(특정매입)	스포츠키즈	뉴발란스키즈	정상	25.8	106,391,400	137,628,300	149,701,900	112,530,100	145,388	122,617,230	158,420	90,125,940	116,442	54,561,480	47,693,050	107,460,700	154,229,080	133,454,590	122,367,510	92,742,830	170,834,550	127,255,000	-14.99%	129,719,410	15.28%	123,715,710
부천점	아동의류(특정매입)	스포츠키즈	블랙야크키즈	복합	13.5	27,385,400	23,219,400	23,492,900	19,267,100	47,573	23,461,200	57,929	21,959,900	54,222	16,163,650	12,872,500	24,265,500	53,023,260	71,603,970	66,270,000	32,981,300	25,985,900	25,765,300	9.67%	25,014,400	29.83%	23,654,200
부천점	아동의류(특정매입)	유아	앙팡스(압소바)	상설	11.9	35,072,460	29,004,100	36,782,570	40,348,500	113,021	43,646,100	122,258	34,235,910	95,899	23,516,640	25,233,220	39,695,300	51,019,050	37,615,640	34,823,730	21,305,720	28,090,930	31,570,400	-14.17%	38,286,570	-5.11%	35,473,700
부천점	아동의류(특정매입)	주니어	폴햄키즈	복합	16.2	31,193,980	39,209,500	82,999,950	76,266,850	156,855	63,565,350	130,732	34,096,750	70,125	26,574,850	21,932,100	54,391,570	85,022,910	60,678,348	41,091,550	30,557,158	44,921,700	60,012,370	-27.70%	60,001,280	-21.33%	46,632,350
부천점	아동의류(특정매입)	주니어	탑텐키즈	복합	26.8	50,055,131	71,957,760	109,470,288	110,494,248	137,431	114,552,800	142,479	79,050,286	98,321	44,676,085	26,446,868	67,303,450	166,201,450	107,808,978	52,250,250	32,924,200	47,765,818	98,498,220	-10.02%	86,577,400	-21.65%	102,097,080
부천점	아동의류(특정매입)	스포츠키즈	NBA키즈	복합	20.0	35,774,900	44,016,700	86,838,900	57,567,200	95,945	55,295,800	92,160	28,902,900	48,172	26,628,600	15,793,800	58,690,100	91,628,900	65,155,400	51,995,800	31,403,600	48,881,500	70,054,500	-19.33%	62,933,800	9.32%	48,331,770
부천점	아동의류(특정매입)	스포츠키즈	MLB키즈	상설	19.4	26,913,200	30,318,725	49,097,900	43,047,350	73,965	48,201,000	82,820	23,708,500	40,736	19,831,700	19,304,800	43,676,900	65,469,400	59,793,500	40,096,150	23,548,750	43,803,120	52,613,250	7.16%	52,698,060	22.42%	40,666,230
부천점	아동의류(특정매입)	주니어	지프키즈	상설	7.0	20,816,140	25,085,500	47,621,920	42,128,920	200,614	34,894,910	166,166	17,087,150	81,367	13,962,250	12,390,790	17,693,740	63,570,900	32,650,160	18,179,500	11,020,950	22,703,200	29,701,830	-37.63%	37,887,500	-10.07%	26,218,890
부천점	아동의류(특정매입)	주니어	스파오키즈	복합	19.3	25,193,500	62,315,600	101,139,360	74,177,220	127,946	48,235,940	83,201	38,982,220	67,239	22,682,100	20,616,000	64,053,350	116,728,910	77,525,180	40,000,900	36,058,200	67,152,850	77,266,100	-23.60%	77,843,800	4.94%	68,440,100
부천점	아동의류(특정매입)	토들러	페리미츠	복합	8.4	15,801,900	20,007,400	43,016,800	27,735,215	110,282	31,207,630	124,089	18,302,540	72,776	10,683,200	16,508,000	26,536,410	38,416,368	31,261,600	26,116,400	21,718,770	30,632,100	32,057,618	-25.48%	37,081,780	33.70%	34,021,340
부천점	아동의류(특정매입)	유아	모이몰른	정상	9.6	26,140,400	22,615,430	43,278,300	44,279,200	153,747	51,070,700	177,329	32,966,800	114,468	20,987,600	22,864,300	47,019,100	55,114,525	55,153,700	57,204,500	33,231,000	34,363,500	46,254,050	6.88%	54,416,100	22.89%	66,383,800
부천점	아동의류(특정매입)	주니어	행텐틴즈	복합	7.0	38,566,310	25,476,680	58,001,705	56,530,200	269,191	70,588,645	336,136	39,910,385	190,049	30,831,710	21,952,255	47,036,730	93,313,100	78,834,300	51,895,200	23,624,523	32,843,040	62,648,125	8.01%	77,960,595	37.91%	64,860,690
부천점	여성의류(특정)NC	여성캐릭터	미니멈	상설	15.4	30,618,500	27,778,500	27,748,750	130,444,300	282,347	25,250,650	54,655	26,023,600	56,328	16,096,800	11,596,400	127,803,800	36,475,200	44,012,800	36,350,000	15,962,800	19,040,600	25,126,000	-9.45%	122,285,958	-6.25%	22,931,300
부천점	여성의류(특정)NC	여성커리어	쉬즈미스	정상	16.3	31,621,100	38,521,100	34,588,200	36,131,200	73,679	42,755,400	87,187	28,528,700	58,176	22,772,600	19,118,000	38,212,300	38,022,700	44,117,200	40,423,000	36,037,200	23,930,600	45,921,600	32.77%	42,227,600	16.87%	42,978,600
부천점	여성의류(특정)NC	여성커리어	안지크	정상	12.5	21,784,200	31,672,100	35,844,900	36,641,300	97,631	43,459,800	115,799	32,085,900	85,493	33,002,700	30,067,100	28,738,800	47,140,300	51,032,000	50,033,700	33,323,080	32,692,180	53,220,800	48.48%	40,108,420	9.46%	50,049,200
부천점	여성의류(특정)NC	여성커리어	요하넥스	상설	14.2	20,657,800	30,966,900	52,264,800	31,299,200	73,455	44,549,600	104,552	20,513,600	48,143	22,047,100	19,249,500	31,027,400	40,141,300	36,535,400	38,397,800	22,787,400	23,034,000	59,332,800	13.52%	27,040,900	-13.61%	32,021,200
부천점	여성의류(특정)NC	마담	올리비아로렌	상설	14.0	24,059,000	28,924,200	26,191,330	68,060,900	162,050	41,426,330	98,634	32,393,010	77,126	25,520,910	28,089,710	27,978,970	68,186,600	70,835,090	57,727,108	37,904,000	44,017,000	40,450,730	54.44%	77,137,820	13.34%	57,946,002
부천점	여성의류(특정)NC	여성커리어	베스띠벨리	정상	10.5	19,126,140	33,986,103	17,253,210	19,866,470	63,068	21,420,270	68,001	44,362,740	140,834	22,920,060	15,590,793	20,066,492	43,050,150	36,063,834	30,755,675	20,508,095	20,720,386	23,560,854	36.56%	27,251,305	37.17%	32,684,795
부천점	여성의류(특정)NC	여성커리어	더레노마	정상	11.6	21,007,500	31,060,100	35,159,550	34,697,900	99,707	45,685,200	131,279	28,200,800	81,037	27,172,200	16,040,400	20,014,700	48,060,100	44,123,100	32,356,380	20,211,780	25,012,500	46,011,700	30.87%	32,788,300	-5.50%	33,030,100
부천점	여성의류(특정)NC	여성캐릭터	린	상설	14.5	31,270,450	37,558,230	44,184,610	42,394,250	97,458	40,223,200	92,467	45,067,900	103,604	32,061,200	22,189,100	30,069,260	56,508,670	54,220,430	48,055,270	38,077,600	33,195,450	43,117,650	-2.41%	44,561,580	5.11%	43,002,550
부천점	여성의류(특정)NC	여성커리어	미샤(커리어)	상설	30.3	24,181,720	16,557,910	61,887,600	20,957,340	23,055	26,444,580	29,092	57,607,540	63,375	22,858,570	13,971,390	23,319,880	21,523,710	21,985,560	59,590,780	23,896,360	19,643,230	100,078,540	61.71%	11,635,560	-44.48%	20,878,490
부천점	여성의류(특정)NC	여성커리어	발렌시아	정상	19.6					0		0		0	1,709,000	17,037,000	28,078,800	25,190,000	37,004,000	45,388,800	20,094,300	20,566,000	31,401,800	-	30,007,200	-	22,072,900
부천점	여성의류(특정)NC	여성TD	비씨비지	데이터 부재	21.1					0		0		0				2,219,400	25,842,300	19,218,500	17,102,600	21,625,900	20,863,400	-	36,823,000	-	22,335,300
부천점	여성의류(특정)NC	여성커리어	제시뉴욕	상설	21.2	29,070,700	40,387,000	36,122,540	54,169,740	85,173	40,726,640	64,036	26,676,320	41,944	40,655,100	35,971,210	60,255,320	45,645,430	41,834,560	32,885,200	27,710,240	34,669,500	46,253,360	28.05%	65,689,560	21.27%	42,013,088
부천점	여성의류(특정)NC	여성TD	기비/키이스	상설	14.6					0		0		0	15,147,960	9,890,400	27,905,880	40,636,760	36,854,564	27,015,296	35,634,066	40,239,426	52,224,700	-	40,445,668	-	30,139,376
부천점	여성의류(특정)NC	여성커리어	더아이잗	정상	13.0	42,070,610	61,014,950	50,279,630	66,155,490	169,629	60,005,630	153,861	53,334,910	136,756	48,016,060	36,076,860	54,169,260	86,056,130	68,028,180	56,228,670	56,097,350	54,028,050	90,029,740	79.06%	70,009,240	5.83%	70,174,687
부천점	여성의류(특정)NC	여성커리어	케이엘	정상	16.9	41,471,000	42,006,000	43,366,000	47,227,000	93,150	50,200,004	99,014	43,002,000	84,817	35,563,000	35,645,900	46,013,000	60,134,200	61,634,000	54,259,000	41,586,000	33,629,280	53,399,920	23.14%	52,098,000	10.31%	46,324,000
부천점	여성의류(특정)NC	여성커리어	보니스팍스	정상	12.7	24,520,700	28,446,400	47,029,200	35,022,900	91,924	30,028,200	78,814	30,814,100	80,877	28,820,600	27,001,400	28,141,200	54,354,000	45,012,000	25,169,200	21,251,400	27,034,600	54,403,000	15.68%	35,519,000	1.42%	37,575,400
부천점	스포츠(특정)NC	스포츠	나이키(NIKE)	데이터 부재	110.0					0		0		0				377,105,000	224,745,200	166,734,800	133,836,500	163,345,700	224,534,500	-	237,727,400	-	125,399,800
부천점	스포츠(특정)NC	스포츠	아디다스(ADIDAS)	상설	274.2	381,159,500	393,709,200	477,843,100	532,189,200	64,696	583,503,400	70,934	497,284,200	60,453	482,896,600	525,525,100	620,476,200	716,377,200	517,029,800	479,992,400	410,449,900	519,037,500	584,888,500	22.40%	605,346,500	13.75%	644,416,700
부천점	스포츠(특정)NC	아웃도어	웨스트우드	복합	20.2	20,094,600	12,347,100	13,665,400	19,082,900	31,436	19,030,300	31,349	24,244,860	39,939	22,413,810	14,805,170	12,463,000	29,151,110	32,268,740	32,466,500	25,002,030	20,178,940	28,405,530	107.86%	32,535,510	70.50%	43,094,250
부천점	스포츠(특정)NC	스포츠	푸마(PUMA)	정상	16.4	35,269,200	36,173,000	34,192,400	40,700,100	82,912	36,047,200	73,434	27,955,500	56,950	45,195,900	49,633,600	70,857,480	50,971,900	30,994,960	113,821,460	44,642,900	105,709,100	43,896,700	28.38%	-125,502,400	-408.36%	15,432,980
부천점	스포츠(특정)NC	스포츠	프로스펙스	정상	15.9	17,637,580	13,826,100	22,992,600	35,419,600	74,255	20,888,440	43,791	21,947,800	46,012	18,403,260	17,486,790	16,242,710	16,573,510	14,061,960	12,572,080	7,976,610	8,065,800	9,697,800	-57.82%	9,532,700	-73.09%	8,060,900
부천점	스포츠(특정)NC	아웃도어	콜핑(KOLPING)	복합	27.5	37,202,600	39,834,000	34,658,900	24,896,800	30,178	33,509,000	40,617	27,947,000	33,875	28,045,000	17,485,000	33,325,000	58,840,000	60,188,000	48,581,000	46,455,000	30,600,000	47,451,000	36.91%	41,175,800	65.39%	45,532,000
부천점	스포츠(특정)NC	스포츠	뉴발란스	정상	52.9	148,270,595	138,497,785	179,629,755	130,190,000	82,035	174,175,020	109,751	120,386,340	75,858	123,792,960	108,023,975	124,119,180	191,388,800	195,307,630	165,907,370	131,043,680	146,884,210	149,547,515	-16.75%	149,689,060	14.98%	176,638,265
부천점	스포츠(특정)NC	아웃도어	노스페이스(THENORTHFACE)	정상	71.2	115,375,550	64,315,040	58,448,170	53,689,810	25,136	66,707,780	31,230	44,837,160	20,991	47,722,180	41,193,650	43,685,610	134,643,006	233,857,250	198,120,098	135,259,050	105,673,330	70,087,710	19.91%	63,219,640	17.75%	62,832,870
부천점	스포츠(특정)NC	스포츠	크록스(CROCS)	데이터 부재	7.6	25,152,600	25,959,000	68,160,500	100,792,900	442,074	140,079,400	614,383	137,591,000	603,469	125,174,500	72,092,400	45,026,300	50,086,600	46,621,000	35,673,200	24,023,300	35,124,200	59,153,400	-13.21%	97,024,100	-3.74%	140,373,000
부천점	스포츠(특정)NC	스포츠	언더아머	상설	18.0	29,007,700	16,571,300	26,005,900	31,901,900	58,929	25,189,500	46,530	22,315,250	41,220	22,107,300	23,904,400	36,316,050	43,374,800	33,644,500	29,812,850	21,357,000	24,373,850	37,526,350	44.30%	30,125,750	-5.57%	34,225,500
부천점	스포츠(특정)NC	골프	제이디엑스(JDX)	정상	13.0			20,146,900	35,644,000	91,395	0	0		0	25,772,600	16,525,200	21,314,400	25,260,600	33,016,500	28,035,510	21,130,400	15,858,700		-100.00%		-100.00%	55,014,316
부천점	스포츠(특정)NC	골프	팬텀	정상	13.4			10,358,018	28,424,900	70,709	0	0		0	12,554,540	10,205,380	11,802,000	25,628,100	16,920,400	6,630,700	11,063,700	7,037,300		-100.00%		-100.00%	25,292,740
부천점	스포츠(특정)NC	골프	루이까스텔	정상	13.5			104,494,300	79,412,700	196,081	0	0		0	59,346,500	46,976,400	36,812,160	94,014,460	120,530,860	86,113,870	52,071,120	42,417,820		-100.00%		-100.00%	157,893,000
부천점	스포츠(특정)NC	아웃도어	스노우피크	데이터 부재	22.0					0		0		0							41,354,600	30,044,500	34,137,000	-	68,371,100	-	47,931,900
부천점	스포츠(특정)NC	스포츠	레노마수영복	정상	5.9	25,180,300	24,874,100	27,946,900	23,284,100	131,549	24,228,200	136,882	36,723,100	207,475	57,193,900	45,130,000	22,495,400	19,103,900	16,521,400	16,647,500	25,515,800	16,652,000	24,530,200	-12.23%	18,702,200	-19.68%	24,780,000
부천점	스포츠(특정)NC	스포츠	휠라(FILA)	정상	30.9	27,095,100	26,592,900	35,355,700	20,565,740	22,185	24,156,400	26,059	22,057,400	23,794	35,193,200	31,753,700	21,096,100	35,491,100	30,219,500	22,293,600	23,494,000	23,800,500	24,228,400	-31.47%	24,720,200	20.20%	36,983,000
부천점	스포츠(특정)NC	스포츠	스케쳐스	정상	27.2	93,347,080	90,346,738	155,930,818	151,665,490	185,865	188,024,660	230,422	173,080,780	212,109	177,009,880	136,838,300	152,535,000	243,010,450	168,092,050	156,058,750	115,573,950	122,780,700	171,920,300	10.25%	164,307,250	8.34%	211,272,050
부천점	스포츠(특정)NC	애슬레져	제인코트&티막	정상	8.8	42,107,818	37,307,850	47,315,620	40,879,850	154,968	43,247,100	163,942	55,692,500	211,120	85,688,000	66,132,900	40,393,700	41,899,100	37,697,970	32,566,600	39,787,100	33,291,600	41,652,900	-11.97%	36,992,700	-9.51%	44,017,400
부천점	스포츠(특정)NC	아웃도어	밀레(MILLET)	정상	27.8	50,071,810	32,446,700	31,645,220	32,167,600	38,570	31,093,660	37,283	29,176,010	34,983	29,217,040	19,427,150	23,762,670	70,209,310	87,297,560	77,265,370	53,529,510	35,796,150	29,335,290	-7.30%	29,356,730	-8.74%	26,649,260
부천점	스포츠(특정)NC	아웃도어	블랙야크	정상	44.1	83,962,250	63,022,100	46,993,600	43,150,030	32,615	50,056,000	37,835	34,963,200	26,427	32,047,480	25,875,334	22,194,012	54,390,490	91,819,840	103,258,110	54,514,630	37,668,700	37,295,600	-20.64%	44,536,260	3.21%	40,496,700
부천점	스포츠(특정)NC	아웃도어	아이더(EIDER)	정상	35.3	119,283,800	74,756,600	73,368,000	85,400,600	80,643	65,544,700	61,893	62,749,600	59,254	50,824,280	58,254,080	73,018,200	139,537,100	200,763,500	163,875,200	121,810,600	65,970,600	75,014,600	2.24%	74,610,000	-12.64%	89,372,400
부천점	스포츠(특정)NC	아웃도어	케이투(K2)	정상	52.2	114,397,700	71,240,600	105,291,300	115,050,900	73,468	100,694,100	64,300	68,935,800	44,020	57,486,000	32,665,720	67,008,680	145,081,200	238,471,400	204,548,400	145,541,600	86,611,600	89,784,800	-14.73%	110,933,200	-3.58%	104,052,200
부천점	스포츠(특정)NC	아웃도어	네파	정상	42.7	84,638,900	56,680,400	49,170,420	54,163,240	42,282	67,103,570	52,384	55,691,010	43,475	39,054,920	23,216,500	43,066,200	87,934,230	152,802,130	139,370,200	108,376,740	53,957,140	50,480,880	2.67%	61,944,000	14.37%	66,953,340
부천점	스포츠(특정)NC	아웃도어	디스커버리	정상	40.0	108,563,000	68,752,700	53,379,700	41,104,900	34,254	46,955,800	39,130	33,923,000	28,269	42,660,900	19,189,600	20,626,800	61,333,400	136,640,600	146,387,200	104,463,400	58,799,600	40,795,900	-23.57%	52,162,800	26.90%	53,931,700
덕천점	캐쥬얼(특정매입)	이지	폴햄	정상	15.1	36,679,150	23,089,150	45,013,350	42,195,750	93,147	46,712,750	103,119	39,142,200	86,407	37,159,500	19,942,950	24,092,450	37,040,650	50,853,400	38,911,900	27,464,100	24,011,400	47,040,100	4.50%	40,365,000	-4.34%	43,015,600
덕천점	캐쥬얼(특정매입)	이지	마인드브릿지	정상	16.0	15,139,960	8,186,580	19,866,770	16,536,930	34,452	22,707,680	47,308	22,742,110	47,379	20,816,180	15,406,810	13,501,710	27,009,690	20,715,280	16,924,520	15,480,610	12,734,950	16,391,120	-17.49%	18,419,510	11.38%	20,088,220
덕천점	캐쥬얼(특정매입)	이지	프로젝트M	정상	11.4	29,559,950	17,270,950	29,010,400	34,874,300	101,972	45,472,750	132,961	27,877,500	81,513	24,844,200	16,094,830	14,864,110	38,360,930	41,308,330	38,507,570	22,594,150	22,574,700	32,121,650	10.72%	35,781,150	2.60%	38,032,300
덕천점	캐쥬얼(특정매입)	스트릿	멤버헐리데이	정상	10.6	24,758,800	16,060,700	21,459,730	31,002,600	97,492	23,503,960	73,912	12,332,760	38,782	25,371,520	12,457,730	16,162,170	29,314,980	38,096,370	32,067,010	24,690,160	20,077,220	25,596,510	19.28%	31,884,300	2.84%	39,351,940
덕천점	캐쥬얼(특정매입)	스트릿	NBA	상설	11.4	19,361,000	13,256,480	22,981,200	24,686,400	72,182	25,330,700	74,066	16,982,300	49,656	19,262,200	13,956,100	15,321,700	24,501,890	24,719,830	21,687,300	19,074,300	16,860,500	19,904,020	-13.39%	24,238,040	-1.82%	21,728,260
덕천점	캐쥬얼(특정매입)	진	버커루	복합	12.7	14,816,820	11,973,500	17,200,430	17,995,500	47,232	14,138,000	37,108	9,953,600	26,125	14,117,200	10,057,700	10,585,500	20,896,100	24,979,600	26,632,400	19,070,400	19,031,200	20,020,500	16.40%	21,942,300	21.93%	19,056,320
덕천점	캐쥬얼(특정매입)	스트릿	그루브라임플레이	정상	12.7			11,001,600	10,228,200	26,919	18,189,150	47,871	15,035,950	39,572	19,053,000	16,482,400	6,728,600	9,252,890	20,189,600	13,138,400	6,035,000	3,313,900		-100.00%		-100.00%	
덕천점	잡화(특정매입)	제화	무크(MOOK)	정상	6.7	13,425,870	10,675,390	33,583,255	38,306,325	190,579	22,042,570	109,665	18,967,680	94,367	20,115,080	15,728,560	21,854,615	15,942,000	24,830,270	22,538,170	12,506,705	12,407,960	22,727,965	-32.32%	23,906,760	-37.59%	23,417,600
덕천점	잡화(특정매입)	제화	미소페(MISOPE)	정상	7.6	11,047,200	10,412,000	14,554,600	40,205,000	176,338	20,411,600	89,525	61,694,720	270,591	33,424,600	18,076,200	16,414,200	30,545,000	42,686,320	29,686,610	21,572,800	11,686,160	23,643,000	62.44%	37,551,600	-6.60%	27,513,600
덕천점	잡화(특정매입)	제화	엘칸토(ELCANTO )	정상	6.6	33,024,296	33,326,000	45,776,800	45,587,500	230,240	52,548,900	265,398	50,333,740	254,211	48,362,700	31,752,600	36,123,300	36,632,700	39,338,700	27,930,930	21,027,800	33,771,600	42,465,100	-7.23%	49,702,600	9.03%	42,444,300
덕천점	잡화(특정매입)	핸드백/피혁	닥스(핸드백)	정상	#N/A			8,534,740	2,760,000	-	7,132,500	-		-	78,882,760	5,787,800	27,079,100	77,649,400	8,602,300	4,589,600		2,502,600	6,702,100	-21.47%	55,626,950	1915.47%	
덕천점	잡화(특정매입)	핸드백/피혁	엘레강스(핸드백)	정상	7.0	17,991,800	16,254,900	19,837,600	36,507,200	173,477	32,982,000	156,726	30,444,280	144,667	22,733,100	23,253,900	28,894,500	26,338,800	28,479,000	23,661,000	18,006,000	18,891,000	24,921,000	25.63%	29,457,000	-19.31%	24,649,600
덕천점	잡화(특정매입)	핸드백/피혁	피에르가르뎅(핸드백)	데이터 부재	5.8	10,499,500	12,026,500	16,904,000	-87,500	-502		0		0										-100.00%		-100.00%	
